date,average_price,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,type,year,region
5/17/20,1.31,7674526.73,2392574.12,967918.2,213959.22,4100075.19,2280878.01,1489406.8,329790.38,conventional,2020,California
5/17/20,1.75,420591,31149,30605,69,358767,192439,166327,0,organic,2020,California
5/17/20,1.24,5196474,1289042.79,770281.51,258357.54,2878792.16,2076849.88,622919.91,179022.37,conventional,2020,Great Lakes
5/17/20,1.51,286553,8418,24268,0,253849,88886,164964,0,organic,2020,Great Lakes
5/17/20,1.12,5250442.03,1782239.54,1046908.47,24849.87,2396444.15,1794766.43,576088.05,25589.67,conventional,2020,Midsouth
5/17/20,1.45,317813,3306,31349,273,282884,189524,93360,0,organic,2020,Midsouth
5/17/20,1.4,7018360.53,675045.46,3696329.78,12685.26,2634300.03,1881497.75,702405.7,50396.58,conventional,2020,Northeast
5/17/20,1.71,384318,47029,57842,210,279237,252700,26537,0,organic,2020,Northeast
5/17/20,1.09,2871264.03,1255517.3,494227.19,2591.08,1118928.46,853328.93,195825.8,69773.73,conventional,2020,Plains
5/17/20,1.53,70586,12051,3114,19,55403,45975,9427,0,organic,2020,Plains
5/17/20,0.94,8790639.12,3598883.19,984502.96,178029.74,4029223.23,2721013.37,1187242.33,120967.53,conventional,2020,South Central
5/17/20,1.33,225767,21848,2634,3764,197521,110974,86548,0,organic,2020,South Central
5/17/20,1.13,6220501.34,2876093.28,240565.42,4141.94,3099513.92,2707268.67,381117.1,11128.15,conventional,2020,Southeast
5/17/20,1.36,181469,2845,8906,60,169657,111142,58514,0,organic,2020,Southeast
5/17/20,1.09,8667913.24,2081824.04,1020965.12,33410.85,5531562.87,2580802.48,2817078.77,133681.62,conventional,2020,West
5/17/20,1.71,384158,23455,39738,1034,319932,130051,189881,0,organic,2020,West
5/24/20,1.28,8094351,2374904,1135931,178973,4404542,2233463,1571349,599731,conventional,2020,California
5/24/20,1.84,450992,35537,23071,63,392321,231234,161087,0,organic,2020,California
5/24/20,1.16,5877196,1529329,845531,403298,3099038,2189646,743138,166254,conventional,2020,Great Lakes
5/24/20,1.48,286395,8332,19893,5,258141,91570,166571,0,organic,2020,Great Lakes
5/24/20,1.08,5648412,1892255,1053973,24068,2678115,2049749,601115,27252,conventional,2020,Midsouth
5/24/20,1.37,323658,2980,36039,264,284375,183672,100703,0,organic,2020,Midsouth
5/24/20,1.38,7527521,703479,3885815,13117,2925110,2125462,742881,56767,conventional,2020,Northeast
5/24/20,1.75,373973,35648,44732,270,293323,267509,25813,0,organic,2020,Northeast
5/24/20,1.08,3005790,1193412,574563,2727,1235089,982579,180108,72401,conventional,2020,Plains
5/24/20,1.43,92545,23347,5940,667,62591,52822,9770,0,organic,2020,Plains
5/24/20,0.89,9862762,3871863,1023840,194128,4772931,3243470,1414173,115289,conventional,2020,South Central
5/24/20,1.31,232141,18526,3148,2925,207541,123839,83702,0,organic,2020,South Central
5/24/20,1.02,7021288,3407127,251720,4275,3358156,2899584,447539,11033,conventional,2020,Southeast
5/24/20,1.37,189057,5573,9719,40,173725,109871,63854,0,organic,2020,Southeast
5/24/20,1.03,9731832,2135155,1176519,33923,6386017,2702550,3518073,165394,conventional,2020,West
5/24/20,1.69,396682,14899,35913,1215,344654,137184,207467,3,organic,2020,West
5/31/20,1.19,8794352,2208421,1308142,336132,4941657,2232274,2021825,687558,conventional,2020,California
5/31/20,1.8,381607,43883,24946,82,312695,191433,121263,0,organic,2020,California
5/31/20,1.06,6177779,1391298,863086,281045,3642350,2464018,982133,196200,conventional,2020,Great Lakes
5/31/20,1.5,288795,7522,23244,0,258029,93926,164103,0,organic,2020,Great Lakes
5/31/20,1.1,5433607,1844079,1112679,24787,2452062,1840514,584930,26618,conventional,2020,Midsouth
5/31/20,1.44,303419,2959,34926,312,265222,143147,122074,0,organic,2020,Midsouth
5/31/20,1.27,8584547,806028,5005022,16686,2756811,2005226,702989,48597,conventional,2020,Northeast
5/31/20,1.75,324027,26558,44481,180,252808,226189,26619,0,organic,2020,Northeast
5/31/20,1.06,2995286,1178134,585252,2079,1229821,1083341,99397,47082,conventional,2020,Plains
5/31/20,1.51,78390,13256,3813,210,61111,50667,10444,0,organic,2020,Plains
5/31/20,0.8,9938455,3434008,1138400,191084,5174964,3590859,1517432,66673,conventional,2020,South Central
5/31/20,1.33,236150,20856,2958,2621,209714,141023,68691,0,organic,2020,South Central
5/31/20,1.12,6129930,3086929,249096,5285,2788620,2354481,422345,11794,conventional,2020,Southeast
5/31/20,1.42,182341,5128,8949,39,168225,95059,73166,0,organic,2020,Southeast
5/31/20,1,9455357,2337862,1084705,29913,6002734,3093637,2750371,158726,conventional,2020,West
5/31/20,1.69,387861,16335,36649,921,333956,135903,198051,1,organic,2020,West
6/7/20,1.25,8180834,2311329,1195403,442834,4231267,2170638,1608253,452377,conventional,2020,California
6/7/20,1.83,407543,45119,23436,66,338922,193680,145242,0,organic,2020,California
6/7/20,1.04,6063117,1646967,830213,354720,3231216,2265901,728494,236822,conventional,2020,Great Lakes
6/7/20,1.5,282160,5990,22534,0,253632,91375,162257,0,organic,2020,Great Lakes
6/7/20,1.13,5337228,1748935,1093427,29596,2465270,1859978,584317,20975,conventional,2020,Midsouth
6/7/20,1.44,315280,2896,34948,219,277217,153434,123783,0,organic,2020,Midsouth
6/7/20,1.32,7415920,682716,3814054,16645,2902505,2062787,798960,40758,conventional,2020,Northeast
6/7/20,1.76,338598,32193,47685,683,258036,234137,23899,0,organic,2020,Northeast
6/7/20,1.06,2969091,1154226,516304,1914,1296648,1164098,70224,62325,conventional,2020,Plains
6/7/20,1.51,74444,10963,4030,51,59400,48195,11206,0,organic,2020,Plains
6/7/20,0.76,9696914,4060669,1022287,213389,4400570,2971767,1376613,52190,conventional,2020,South Central
6/7/20,1.36,245194,20357,2632,4614,217590,147840,69750,0,organic,2020,South Central
6/7/20,1.09,6096475,2979247,240639,5579,2871010,2433658,428065,9287,conventional,2020,Southeast
6/7/20,1.4,188771,2834,8821,69,177047,105283,71763,0,organic,2020,Southeast
6/7/20,1.08,8772768,2134795,1045471,36268,5556115,2593768,2781808,180540,conventional,2020,West
6/7/20,1.65,416725,18770,35471,1318,361167,140555,220613,0,organic,2020,West
6/14/20,1.21,8019954,2382528,1198734,304919,4133773,2207167,1334802,591803,conventional,2020,California
6/14/20,1.82,403721,36201,27213,103,340205,186548,153657,0,organic,2020,California
6/14/20,1.15,5193534,1162772,732705,289954,3008103,2323915,454986,229202,conventional,2020,Great Lakes
6/14/20,1.55,290084,6618,23935,8,259504,95960,163544,0,organic,2020,Great Lakes
6/14/20,1.1,5388208,1704123,1043712,28473,2611900,2006225,581945,23731,conventional,2020,Midsouth
6/14/20,1.44,309589,2979,36691,201,269719,150687,119032,0,organic,2020,Midsouth
6/14/20,1.12,9254874,759804,5366134,76067,3052869,1991073,1016093,45703,conventional,2020,Northeast
6/14/20,1.83,303482,18234,42084,1675,241489,221545,19943,2,organic,2020,Northeast
6/14/20,1.08,2890080,1130966,511969,2010,1245135,1057566,133809,53760,conventional,2020,Plains
6/14/20,1.52,68476,9683,3790,17,54986,42162,12824,0,organic,2020,Plains
6/14/20,0.82,9030036,3561353,770722,230168,4467793,3191748,1225435,50611,conventional,2020,South Central
6/14/20,1.34,236026,14571,3113,4412,213931,140449,73482,0,organic,2020,South Central
6/14/20,1.09,6012693,2851277,234143,4520,2922753,2450011,458835,13908,conventional,2020,Southeast
6/14/20,1.36,183323,2140,10056,46,171081,110368,60714,0,organic,2020,Southeast
6/14/20,0.99,9218565,1957636,1161223,42599,6057004,2741503,3125852,189648,conventional,2020,West
6/14/20,1.6,398059,17612,37345,1298,341803,151375,190428,0,organic,2020,West
6/21/20,1.25,7782805.53,2227043.3,992483.11,263989.43,4299289.69,2066228.23,1539688.85,693372.61,conventional,2020,California
6/21/20,1.73,422817.15,35646.66,23902.64,50.6,363217.25,182394.85,180822.4,0,organic,2020,California
6/21/20,1.15,5171180.03,1169657.29,760355.71,296283.34,2944883.69,2294830.83,421035.38,229017.48,conventional,2020,Great Lakes
6/21/20,1.56,291970.49,7220.35,23435.89,34.37,261253.14,89710.54,171542.6,0,organic,2020,Great Lakes
6/21/20,1.11,5070753.21,1613706.36,993273.5,24549.53,2439223.82,1847641.93,550172.32,41409.57,conventional,2020,Midsouth
6/21/20,1.53,284153.67,2985.91,35629.36,255.42,245282.98,137083.11,108199.87,0,organic,2020,Midsouth
6/21/20,1.35,6858720.51,671387.79,3744568.54,28207.55,2414556.63,1779426.99,598514.83,36614.81,conventional,2020,Northeast
6/21/20,1.81,337339.1,21248.9,39740.74,1688.5,274660.96,251635.99,23024.97,0,organic,2020,Northeast
6/21/20,0.89,3478622.27,1691713.67,620026.71,1877.17,1165004.72,1080709.6,56465.01,27830.11,conventional,2020,Plains
6/21/20,1.49,73737.12,10958.39,4222.84,33.96,58521.93,45052.39,13469.54,0,organic,2020,Plains
6/21/20,0.85,8923734.94,3412369.9,837042.9,278172.01,4396150.13,3188674.41,1156575.63,50900.09,conventional,2020,South Central
6/21/20,1.32,241716.62,14560.43,2945.64,3472.73,220737.82,149739.85,70997.97,0,organic,2020,South Central
6/21/20,1.08,6062666.93,2769742.14,246853.45,4527.06,3041544.28,2511670.66,471895.53,57978.09,conventional,2020,Southeast
6/21/20,1.36,180137.34,2187.24,9556.53,64.23,168329.34,109847.98,58481.36,0,organic,2020,Southeast
6/21/20,0.98,8803000.27,2162262.71,1101123.74,52545.22,5486989.71,2946708.89,2369876.98,170403.84,conventional,2020,West
6/21/20,1.58,408166.67,29156.32,33693.95,987.57,344328.83,157382.07,186943.83,2.93,organic,2020,West
6/28/20,1.14,8076619.86,1982718.79,1263005.43,263645.52,4567250.12,2099139.3,1853178.56,614932.26,conventional,2020,California
6/28/20,1.72,366012.79,42054.24,22398.26,82.23,301478.06,155740.17,145737.89,0,organic,2020,California
6/28/20,0.9,6661002.71,1547595.55,750591.46,308564.24,4054251.46,3374657.17,411121.04,268473.25,conventional,2020,Great Lakes
6/28/20,1.52,250240.76,6862.32,23779.32,14.07,219581.12,74756.68,144824.44,0,organic,2020,Great Lakes
6/28/20,1.11,4834966.96,1648177.8,966278.46,29045.89,2191464.81,1661642.71,505051.91,24770.19,conventional,2020,Midsouth
6/28/20,1.54,294346.78,2552.84,33764.87,213.38,257815.69,159252.59,98563.1,0,organic,2020,Midsouth
6/28/20,1.32,6697793.93,702815.31,3679912.15,38357.63,2276708.84,1826589.49,436743.11,13376.24,conventional,2020,Northeast
6/28/20,1.81,317539.6,19713.63,29903.4,1576.64,266345.93,244982.08,21363.85,0,organic,2020,Northeast
6/28/20,1,2800944.48,1105902.09,520583.82,3798.34,1170660.23,1074702.18,54179.35,41778.7,conventional,2020,Plains
6/28/20,1.44,71258.08,13672.16,3495.8,72.08,54018.04,44011.58,10006.46,0,organic,2020,Plains
6/28/20,0.82,8180088.97,2933809.44,909921.41,235835.82,4100522.3,2714397.92,1341909.72,44214.66,conventional,2020,South Central
6/28/20,1.31,242889.07,14994.59,2743.8,4252.47,220898.21,140355.09,80543.12,0,organic,2020,South Central
6/28/20,1.02,6363160.78,3013126.97,243541.19,4949.67,3101542.95,2606191.17,459820.77,35531.01,conventional,2020,Southeast
6/28/20,1.39,170889.93,2063.79,9093.86,81.77,159650.51,108928.42,50722.09,0,organic,2020,Southeast
6/28/20,1.05,8109131.56,1751279,913623.82,43076.04,5400983.98,2556498.66,2706045.76,138439.56,conventional,2020,West
6/28/20,1.66,370588.73,41634.93,29566.36,1493.12,297894.32,141586.08,156300.91,7.33,organic,2020,West
7/5/20,1.26,8526732.78,2803677.84,929650.39,321515.4,4471889.15,2342049.45,1399006.41,730833.29,conventional,2020,California
7/5/20,1.89,414696.02,39940.81,25555.73,41.1,349158.38,170142.42,179015.96,0,organic,2020,California
7/5/20,1.04,5885856.34,1339600.2,712490.13,272661.53,3561104.48,2880969.38,421860.23,258274.87,conventional,2020,Great Lakes
7/5/20,1.56,267427.27,7573.15,23736.33,0,236117.79,82246.44,153871.35,0,organic,2020,Great Lakes
7/5/20,1.11,5200962.25,1661039.11,1058266.47,29268.36,2452388.31,1704701.69,692257.78,55428.84,conventional,2020,Midsouth
7/5/20,1.57,295498.92,3407.49,34333.61,321.96,257435.86,151757.42,105678.44,0,organic,2020,Midsouth
7/5/20,1.23,7627027,746974.53,4431082.61,35514.05,2413455.81,1790709.01,591947.56,30799.24,conventional,2020,Northeast
7/5/20,1.81,321632.44,20813.28,30831.24,1692.87,268295.05,247219.79,21075.26,0,organic,2020,Northeast
7/5/20,1,3100080.53,1288145.37,579377.62,3667.6,1228889.94,1132569.05,50434.69,45886.2,conventional,2020,Plains
7/5/20,1.45,77393.47,16316.99,3619.8,21.2,57435.48,47698.18,9737.3,0,organic,2020,Plains
7/5/20,0.81,9433569.84,3682952.49,890041.21,327912.55,4532663.59,2941374.59,1544281.07,47007.93,conventional,2020,South Central
7/5/20,1.32,264427.91,16247.57,3211.28,3416.59,241552.47,159707.13,81845.34,0,organic,2020,South Central
7/5/20,1,6633942.57,3169124.31,266561.09,5398.3,3192858.87,2776313.4,360436.7,56108.77,conventional,2020,Southeast
7/5/20,1.38,179713.02,2523.59,9616.57,82.12,167490.74,111901.92,55588.82,0,organic,2020,Southeast
7/5/20,1.07,9199885.27,1986633.12,1071800.03,64245.8,6077095.15,2919007.49,2979242.77,178844.89,conventional,2020,West
7/5/20,1.65,418694.55,40509.98,28338.93,1549.89,348295.75,151982.82,193431.01,2881.92,organic,2020,West
7/12/20,1.17,7955981.79,2039524.56,1202767.86,246134.16,4467555.21,2092544.81,1917417.23,457593.17,conventional,2020,California
7/12/20,1.85,386818.7,36136.47,24195.88,31.64,326454.71,186688.9,139765.81,0,organic,2020,California
7/12/20,1.07,5034040.69,1068032.22,694999.9,254621.3,3016387.27,2198219.26,628627.18,189540.83,conventional,2020,Great Lakes
7/12/20,1.59,254135.86,6708.81,24096.57,12.53,223303.86,72405.65,150898.21,0,organic,2020,Great Lakes
7/12/20,1.07,4989737.71,1562848.46,980050.94,27815.12,2419023.19,1592775.95,768961.65,57285.59,conventional,2020,Midsouth
7/12/20,1.59,283237.48,2895.94,34640.1,222.48,245478.96,141232.96,104246,0,organic,2020,Midsouth
7/12/20,1.2,7278849.06,672216.91,3973854.12,28156.7,2604621.33,1819334.11,742761.69,42525.53,conventional,2020,Northeast
7/12/20,1.83,308326.05,19117.07,33044.84,1699.62,254464.52,231273.72,23190.8,0,organic,2020,Northeast
7/12/20,1.03,2554887.97,1079819.97,499357.85,2381.91,973328.24,875394.99,46243.01,51690.24,conventional,2020,Plains
7/12/20,1.41,73486.06,11323.9,3163.94,25.45,58972.77,46562.09,12410.68,0,organic,2020,Plains
7/12/20,0.8,8611079.26,3183520.32,745008.47,306114.31,4376436.16,3179434.27,1144459.36,52542.53,conventional,2020,South Central
7/12/20,1.29,226373.8,11155.73,3221.02,3352.56,208644.49,138751.09,69893.4,0,organic,2020,South Central
7/12/20,1.04,5605494.71,2651917.2,240567.7,5278.35,2707731.46,2445495.03,218767.02,43469.41,conventional,2020,Southeast
7/12/20,1.54,151723.75,2075.72,10592.22,45.38,139010.43,71433.44,67576.99,0,organic,2020,Southeast
7/12/20,1,9051421.72,2160293.34,1087680.58,51992.8,5751301.26,2672997.88,2920872.39,157430.99,conventional,2020,West
7/12/20,1.64,387388.09,47856.87,27231.87,1117.08,311182.27,144427.96,165669,1085.31,organic,2020,West
7/19/20,1.18,7844437.2,2225170.09,1042706,233506.71,4343054.4,2125611.52,1809683.51,407759.37,conventional,2020,California
7/19/20,1.93,367327.75,38287.88,24294.18,55.37,304690.32,137604.63,167085.69,0,organic,2020,California
7/19/20,0.99,5811813.4,1194663.26,998467.85,596624.74,3022057.55,2148712.8,659865.72,213479.03,conventional,2020,Great Lakes
7/19/20,1.56,265464.9,6879.87,27503.21,6.26,231075.56,57310.25,173765.31,0,organic,2020,Great Lakes
7/19/20,1.03,4984352.73,1547157.23,1001663.18,32141.78,2403390.54,1574183.09,784850.4,44357.05,conventional,2020,Midsouth
7/19/20,1.45,304992.42,2371.32,33058.39,208.54,269354.17,167644.19,101709.98,0,organic,2020,Midsouth
7/19/20,1.15,7301768.87,667572.05,4091171.12,45613.68,2497412.02,1770398.71,679584.54,47428.77,conventional,2020,Northeast
7/19/20,1.79,310226.82,18227.89,33719.22,1650.18,256629.53,235888.27,20741.26,0,organic,2020,Northeast
7/19/20,1.03,2515987.58,996872.37,509749.44,2522.11,1006843.66,877905.15,53212.62,75725.89,conventional,2020,Plains
7/19/20,1.31,71420.04,12440.96,2197.48,6.37,56775.23,47093.12,9682.11,0,organic,2020,Plains
7/19/20,0.78,8729363.29,3036916.78,757793.72,249562.63,4685090.16,3334284.28,1277566.85,73239.03,conventional,2020,South Central
7/19/20,1.29,239365.56,12929.58,3050.26,3393.03,219992.69,148681.33,71311.36,0,organic,2020,South Central
7/19/20,1.01,5757712.91,2700651.79,286052.24,6009.09,2764999.79,2417414.95,263076.24,84508.6,conventional,2020,Southeast
7/19/20,1.49,167679.17,1527.22,10385.27,29.35,155737.33,77834.27,77903.06,0,organic,2020,Southeast
7/19/20,0.98,9016817.27,1853873.37,1168759.7,47991.88,5945988.91,2684799.71,3094444.91,166744.29,conventional,2020,West
7/19/20,1.63,406118.56,50971.23,29851.76,1537.93,323757.64,134306.72,189352.22,98.7,organic,2020,West
7/26/20,1.2,8116436.1,2365888.8,943601.53,251581.14,4555364.63,2411609.55,1847046.79,296708.29,conventional,2020,California
7/26/20,1.73,368453.01,45898.84,23477.22,31.66,299045.29,146109.07,152936.22,0,organic,2020,California
7/26/20,0.92,5881742.5,1336575.07,909151.9,541656.96,3094358.57,2274637.37,573478.27,246242.93,conventional,2020,Great Lakes
7/26/20,1.5,258034.19,7453.11,28328.79,0,222226.91,52272.34,169954.57,0,organic,2020,Great Lakes
7/26/20,1,5013914.11,1561193.54,957030.93,32240.98,2463448.66,1614654.01,776273.13,72521.52,conventional,2020,Midsouth
7/26/20,1.44,297318.78,2537.46,33195.01,214.42,261371.89,158871.67,102500.22,0,organic,2020,Midsouth
7/26/20,1.18,7067216.02,683873.38,4065195.53,23623.43,2294523.68,1508289.14,748599.87,37634.67,conventional,2020,Northeast
7/26/20,1.64,340983.11,16404.14,30002.6,1619.61,292956.76,272776.19,20180.57,0,organic,2020,Northeast
7/26/20,0.85,3086987.34,1523073.97,535066.84,2788.07,1026058.46,895109.45,49148.37,81800.64,conventional,2020,Plains
7/26/20,1.31,67595.86,12313.18,3243.18,12.74,52026.76,41422.68,10604.08,0,organic,2020,Plains
7/26/20,0.8,8350719.13,2832497.62,927507.81,235077.8,4355635.9,2914435.87,1361047.17,80152.86,conventional,2020,South Central
7/26/20,1.22,224926.73,12446.33,3039.03,2864.99,206576.38,137752.02,68824.36,0,organic,2020,South Central
7/26/20,0.92,5842619.19,2830703.26,265686.79,5568.55,2740660.59,2374539.92,243919.12,122201.55,conventional,2020,Southeast
7/26/20,1.75,134257.76,1282.08,10013.02,60.25,122902.41,44692.36,78210.05,0,organic,2020,Southeast
7/26/20,0.97,8697464.28,2035430.87,1047827.12,41778.12,5572300.35,2771904.97,2638245.86,162149.52,conventional,2020,West
7/26/20,1.37,556429.93,82511.02,27912.53,1350.63,444655.75,263296.35,181323.99,35.41,organic,2020,West
8/2/20,1.29,7527240.75,2146675.03,1083053.58,236745.97,4060766.17,2014382.44,1766617.51,279766.22,conventional,2020,California
8/2/20,1.86,360547.17,29775.69,20255.48,22.18,310493.82,186843.18,123650.64,0,organic,2020,California
8/2/20,0.96,5408176.04,1236307.25,689568.13,249328.47,3232972.19,2581600.77,413000.1,238371.32,conventional,2020,Great Lakes
8/2/20,1.51,256637.38,7348.97,23816.3,0,225468.74,53170.57,172298.17,0,organic,2020,Great Lakes
8/2/20,0.95,5176150.46,1471549.38,940954.38,27926.18,2735720.52,1890672.89,756222.34,88825.29,conventional,2020,Midsouth
8/2/20,1.58,249865.11,2371.3,30809.65,185,216499.16,130842.5,85656.66,0,organic,2020,Midsouth
8/2/20,1.16,6556875.46,600397.36,3802074.17,22972.63,2131431.3,1398355.21,688417.11,44658.98,conventional,2020,Northeast
8/2/20,1.74,309421.82,18134.45,23801.71,809.25,266676.41,243140.12,23536.29,0,organic,2020,Northeast
8/2/20,0.99,2510255.29,1007920.02,479642.29,2584.11,1020108.87,887829.39,44187.69,88091.79,conventional,2020,Plains
8/2/20,1.28,66044.44,9069.09,2844.7,14.87,54115.78,44964.47,9151.31,0,organic,2020,Plains
8/2/20,0.79,8154191.51,2688600.46,986103.15,215631.15,4263856.75,2660653.23,1524013.81,79189.71,conventional,2020,South Central
8/2/20,1.25,230085.03,12258.01,3224.97,1915.69,212686.36,144635.76,68050.6,0,organic,2020,South Central
